DateTime,P_Neg,P_Neu,P_Pos,P_Comp,Price
2017-11-05 06:00:00,0.04659443934627911,0.8651381068609387,0.08736415860015448,0.08575442690026813,7472.37
2017-11-05 07:00:00,0.03985294114642385,0.8714940604370307,0.08751838249723297,0.09410636253919394,7432.55
2017-11-05 08:00:00,0.039309842308147214,0.8637129910407573,0.0950070865437623,0.11426224319729954,7446.36
2017-11-05 09:00:00,0.04070590409103135,0.8726819183718675,0.08476900381080779,0.08818147538429147,7433.68
2017-11-05 10:00:00,0.0431162875771878,0.8622251200033931,0.09242191582923721,0.09831017499322373,7461.19
2017-11-05 11:00:00,0.039788841848698374,0.8744216100444312,0.08543714661266928,0.09119844611252048,7544.63
2017-11-05 12:00:00,0.0354432564457519,0.8683415565296615,0.09621902431050937,0.11204281700874592,7540.54
2017-11-05 13:00:00,0.04290741285292277,0.8548063289034656,0.10170143560762633,0.11687866887922238,7583.04
2017-11-05 14:00:00,0.04229128345116997,0.8624732001010443,0.09279696812775565,0.10176123437004261,7544.48
2017-11-05 15:00:00,0.03866986907068229,0.8787906779827686,0.08171238775805967,0.0876704211280554,7529.61
2017-11-05 16:00:00,0.05713466216062331,0.8348378661649747,0.10749286304233276,0.1078757339814583,7512.57
2017-11-05 17:00:00,0.04637805826553296,0.8523984029371039,0.10019392251945358,0.1092430073484882,7517.34
2017-11-05 18:00:00,0.05621764307537849,0.835363911841646,0.10791706542298853,0.10559904473532038,7537.33
2017-11-05 19:00:00,0.05198554296655358,0.8300436178322255,0.11674908225905425,0.12249664205035865,7572.34
2017-11-05 20:00:00,0.044211937709715356,0.8607580595377189,0.09375710184205807,0.10699897775565625,7532.82
2017-11-05 21:00:00,0.04448946908992328,0.8674404267262678,0.08555422827404686,0.08546230732177842,7361.46
2017-11-05 22:00:00,0.040860682362071916,0.8668064633755538,0.0890969478958278,0.10190628334073955,7349.66
2017-11-05 23:00:00,0.03699660116350813,0.8716325530968043,0.08872356505507428,0.11336559624716448,7389.62
2017-11-06 00:00:00,0.0440650514632691,0.8594025891957946,0.09486724229927004,0.10600912679757069,7348.27
2017-11-06 01:00:00,0.04009590868777081,0.8730699506641956,0.08595248587754031,0.09555103342502398,7359.15
2017-11-06 02:00:00,0.04807841385294586,0.8605750340258231,0.09088868908869517,0.08565777327081356,7329.99
2017-11-06 03:00:00,0.038926390874141535,0.8628393980323495,0.09824090364530515,0.12626955155960964,7225.72
2017-11-06 04:00:00,0.037423154709619495,0.8575562729187288,0.09896167834146988,0.12964715492359755,7173.02
2017-11-06 05:00:00,0.037425515468321804,0.8642434850653894,0.09365849914293677,0.117738894668695,7316.8
2017-11-06 06:00:00,0.03583961962143411,0.8265441131028788,0.13499442382390947,0.2408909806717467,7309.16
2017-11-06 07:00:00,0.032788980486935404,0.8692642432069224,0.09607083959619457,0.1376299844318903,7297.32
2017-11-06 08:00:00,0.04676232396060942,0.8621158440925286,0.09005070427747469,0.0925556682489655,7355.31
2017-11-06 09:00:00,0.0357907359952134,0.8692572274723833,0.09429632081881498,0.12662020268783944,7317.62
2017-11-06 10:00:00,0.040838485695304176,0.8697539434165985,0.08877129352384185,0.09137589871260551,7316.31
2017-11-06 11:00:00,0.047665662558592226,0.8591134544347264,0.09188386887795674,0.08927034790636386,7335.61
2017-11-06 12:00:00,0.03447801597696047,0.8800847187278737,0.08516675603673382,0.1210973719171131,7417.7
2017-11-06 13:00:00,0.03539481753881478,0.876424630137,0.0873452214522593,0.11542716593295803,7342.49
2017-11-06 14:00:00,0.03614137320955524,0.8652227006480758,0.09762300474110029,0.1259647827851014,7282.67
2017-11-06 15:00:00,0.033860453565779276,0.8786812856136164,0.08670620482304492,0.11243942145403468,7268.25
2017-11-06 16:00:00,0.03091854136415124,0.8942886568021922,0.07337248407298994,0.09156218257216857,7155.73
2017-11-06 17:00:00,0.03872732138861811,0.8734019255379735,0.08465854960558789,0.10194468734225676,7118.54
2017-11-06 18:00:00,0.04533753786527562,0.8802139678518784,0.07421747269272053,0.05896066180627777,6993.09
2017-11-06 19:00:00,0.053931589584078045,0.870745220542014,0.07507193152150007,0.05078566294321926,7024.93
2017-11-06 20:00:00,0.036404658114372206,0.8920151383205273,0.07099796198688046,0.07594602544957384,7108.24
2017-11-06 21:00:00,0.03854988225177028,0.8876373386076372,0.07196595972005408,0.06983351597920183,7124.18
2017-11-06 22:00:00,0.038477370041545014,0.8750727821289581,0.08032966360267514,0.10254798069601986,6990.02
2017-11-06 23:00:00,0.03528748726442081,0.8918934845381956,0.07005860046276509,0.07475129196401692,6953.58
2017-11-07 00:00:00,0.02875769860601744,0.8933128032537488,0.07347082665319912,0.0927632084417095,7055.23
2017-11-07 01:00:00,0.04021454839668422,0.8749673067792659,0.07993624827352211,0.08679166242775622,7062.02
2017-11-07 02:00:00,0.038704491689378485,0.8820425510711798,0.07844996053235234,0.0835353811170577,7079.04
2017-11-07 03:00:00,0.03581977475700301,0.8809069662067758,0.08285732155927629,0.09219324092827909,7118.84
2017-11-07 04:00:00,0.03479853149002547,0.8810867364935068,0.08273015170434628,0.10258958145066542,7198.9
2017-11-07 05:00:00,0.037811377414775464,0.8828943537865265,0.07929597963906436,0.08463404573806083,7137.25
2017-11-07 06:00:00,0.031123437645146624,0.8858046875393484,0.08229218780616065,0.10116257780828164,7165.58
2017-11-07 07:00:00,0.02680353116129324,0.8908114197903966,0.08126671687972044,0.11450623531401112,7175.39
2017-11-07 08:00:00,0.030897959193209753,0.8757019641826738,0.09340161749570242,0.12029310678819342,7195.67
2017-11-07 09:00:00,0.03340410403876099,0.876263819123233,0.08907998335302825,0.1065755437567582,7149.56
2017-11-07 10:00:00,0.03743177117442238,0.8608866300893437,0.1013342525327333,0.13241247401131814,7164.02
2017-11-07 11:00:00,0.04717728234194773,0.8576963911082145,0.09512738854527442,0.10100461748841905,7190.34
2017-11-07 12:00:00,0.049477201524576006,0.8639386298408951,0.08629997141481915,0.07546159916121757,7195.0
2017-11-07 13:00:00,0.042409226088301014,0.8724755863311126,0.08511491772164255,0.08743968135321782,7070.37
2017-11-07 14:00:00,0.05009238905812377,0.8688200100107932,0.08084681680244998,0.0707096928131422,7012.61
2017-11-07 15:00:00,0.04181965672367886,0.8731942156515008,0.08475193989023219,0.08717274755570585,7054.07
2017-11-07 16:00:00,0.04074567605295512,0.8766816074643443,0.08257393416439282,0.08940918315735154,6998.52
2017-11-07 17:00:00,0.04262151676427969,0.8731731376953188,0.08283417087427798,0.08551448077650961,7097.49
2017-11-07 18:00:00,0.053806403852778996,0.8627088667577123,0.0822477833372472,0.06803024531917858,7100.78
2017-11-07 19:00:00,0.04506534010107879,0.8660529054433491,0.08458014905853642,0.08639685648420614,7091.37
2017-11-07 20:00:00,0.03783113841934444,0.8758416735170039,0.08340649696964773,0.09488680059314297,7003.36
